# Design random-forest-leaf-neighbors in topology-specific Rosetta feature space
# Topology group index given in protein_groupings_by_uw.v1.metadata.csv: 1 
# Feature space: AlaCount; T1_absq; T1_netq; Tend_absq; Tend_netq; Tminus1_absq; Tminus1_netq; abego_res_profile; abego_res_profile_penalty; avg_all_frags; avg_best_frag; bb; buns_bb_heavy; buns_nonheavy; buns_sc_heavy; buried_minus_exposed; buried_np; buried_np_AFILMVWY; buried_np_AFILMVWY_per_res; buried_np_per_res; buried_over_exposed; chymo_cut_sites; chymo_with_LM_cut_sites; contact_all; contact_core_SASA; contact_core_SCN; contig_not_hp_avg; contig_not_hp_avg_norm; contig_not_hp_internal_max; contig_not_hp_max; degree; dslf_fa13; entropy; exposed_hydrophobics; exposed_np_AFILMVWY; exposed_polars; exposed_total; fa_atr; fa_atr_per_res; fa_dun_dev; fa_dun_rot; fa_dun_semi; fa_elec; fa_intra_atr_xover4; fa_intra_elec; fa_intra_rep_xover4; fa_intra_sol_xover4; fa_rep; fa_rep_per_res; fa_sol; frac_helix; frac_loop; frac_sheet; fxn_exposed_is_np; hbond_bb_sc; hbond_lr_bb; hbond_lr_bb_per_sheet; hbond_sc; hbond_sr_bb; hbond_sr_bb_per_helix; helix_sc; holes; hphob_sc_contacts; hphob_sc_degree; hxl_tors; hydrophobicity; largest_hphob_cluster; lk_ball; lk_ball_bridge; lk_ball_bridge_uncpl; lk_ball_iso; loop_sc; mismatch_probability; n_charged; n_hphob_clusters; n_hydrophobic; n_hydrophobic_noA; n_polar_core; n_res; nearest_chymo_cut_to_Cterm; nearest_chymo_cut_to_Nterm; nearest_chymo_cut_to_term; nearest_tryp_cut_to_Cterm; nearest_tryp_cut_to_Nterm; nearest_tryp_cut_to_term; net_atr_net_sol_per_res; net_atr_per_res; net_sol_per_res; netcharge; nres; nres_helix; nres_loop; nres_sheet; omega; one_core_each; p_aa_pp; pack; percent_core_SASA; percent_core_SCN; pro_close; rama_prepro; ref; res_count_core_SASA; res_count_core_SCN; score_per_res; ss_contributes_core; ss_sc; sum_best_frags; total_score; tryp_cut_sites; two_core_each; worst6frags; worstfrag
# Feature space dimension: 113
# Feature space normalization: mean-0; std-1 normalization
# RF minimum samples per leaf: 20
# RF maximum features per tree: sqrt
# RF boostrap?: False
# RF random state: 93
# Stability score used: stabilityscore_cnn_calibrated
# Number of designs: 2304
# stabilityscore_cnn_calibrated: current best experimental stability score for each design
# stability_pred: prediction of rfr model trained on 2280 designs (on average)
# stability_diff: difference between experimental and predicted stability score
# num_nhbrs: average number of leaf-neighbors across all trees
# num_nhbrs_gt: average number of leaf-neighbors across all trees with stability score greater than the design
# num_nhbrs_lt: average number of leaf-neighbors across all trees with stability score less than the design
# diff: average difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# gt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# lt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# abs_diff: average absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_diff: maximum difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_gt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# max_lt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# max_abs_diff: maximum absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# leaf_nhbr_k: the design that is the kth most often a leaf-neighbor with its stability and the fraction of trees in which it is a neighbor
# Author: Francis Motta
# Index: N/A
index,dataset,name,topology,group_index,stabilityscore_cnn_calibrated,stability_pred,stability_diff,num_nhbrs,num_nhbrs_gt,num_nhbrs_lt,diff,gt_diff,lt_diff,abs_diff,max_diff,max_gt_diff,max_lt_diff,max_abs_diff,leaf_nhbr_0,leaf_nhbr_1,leaf_nhbr_2,leaf_nhbr_3,leaf_nhbr_4,leaf_nhbr_5,leaf_nhbr_6,leaf_nhbr_7,leaf_nhbr_8,leaf_nhbr_9
1645,Rocklin,HHH_rd4_0395,HHH,1,2.663947142063666,1.4848362056490778,1.1791109364145882,25.968,0.024,25.944,1.0794907011251822,-0.011136799878487036,1.0801231190720704,1.0795135383204186,2.1652890464136854,-0.011136799878487036,2.1652890464136854,2.1652890464136854,"('HHH_rd4_0102', 1.0830933442303483, 0.144)","('HHH_rd4_0926', 2.33660826549344, 0.14)","('HHH_rd4_0528', 1.7479098503148556, 0.14)","('HHH_rd4_0781', 1.8344131846245475, 0.129)","('HHH_rd4_0822', 0.5822800209615197, 0.12)","('HHH_rd4_0989', 0.9066304780512716, 0.113)","('HHH_rd4_0290', 0.8829751876879268, 0.111)","('HHH_rd4_0342', 2.1511894688432665, 0.111)","('HHH_rd4_0825', 1.0597250976568706, 0.108)","('HHH_rd2_0069', 2.087924539588435, 0.108)"
8,Rocklin,HHH_rd1_0276,HHH,1,1.629627142456962,0.4505888763746197,1.1790382660823422,26.299,1.303,24.996,1.0791384087587286,-0.16418650970777068,1.1370873301779665,1.0979281203852855,2.0865456868239334,-0.2301499317684656,2.0865456868239334,2.0865456868239334,"('HHH_rd1_0693', 0.5634116038553189, 0.369)","('HHH_rd1_0465', 0.4838279626222957, 0.359)","('HHH_rd1_0756', 1.8343330443580748, 0.28)","('HHH_rd1_0020', 1.0416005233855712, 0.272)","('HHH_rd1_0558', 1.4666568327618938, 0.269)","('HHH_rd1_0279', 0.6082316251951635, 0.267)","('HHH_rd1_0881', 0.9659761607239488, 0.235)","('HHH_rd1_0841', -0.06301243901372207, 0.234)","('HHH_rd1_0952', 0.37599676410137706, 0.223)","('HHH_rd1_0745', 0.28351550639668066, 0.22)"
2214,Rocklin,HHH_rd2_0161,HHH,1,2.34347946475056,1.1759507936366318,1.1675286711139283,26.038,0.288,25.75,1.075174624192103,-0.09959327673468636,1.084795080604008,1.0774353459667745,2.201591374730049,-0.1219364609223208,2.201591374730049,2.201591374730049,"('HHH_rd1_0075', 1.1353721068106464, 0.227)","('HHH_rd3_0053', 1.6963476845913263, 0.218)","('HHH_rd3_0005', 1.6716736742686096, 0.181)","('HHH_rd2_0231', 1.8990324403303724, 0.18)","('HHH_rd2_0063', 1.7922561832715784, 0.165)","('HHH_rd2_0203', 0.8569799604227897, 0.161)","('HHH_rd1_0440', 0.8734133210253857, 0.15)","('HHH_rd3_0173', 2.0800878146984423, 0.149)","('HHH_rd3_0001', 0.8342846618323747, 0.146)","('HHH_rd1_0087', 1.3830136088258689, 0.146)"
1634,Rocklin,HHH_rd2_0155,HHH,1,1.67118160722187,0.4686763158688784,1.2025052913529914,26.05,1.048,25.002,1.0741726189210279,-0.17416571820796017,1.121270262295082,1.0895616743391536,2.0570865962282263,-0.22922980849271113,2.0570865962282263,2.0570865962282263,"('HHH_rd1_0235', 0.7702847405010764, 0.298)","('HHH_rd1_0465', 0.4838279626222957, 0.279)","('HHH_rd1_0020', 1.0416005233855712, 0.248)","('HHH_rd1_0759', 0.6441183527575334, 0.235)","('HHH_rd1_0436', 1.026559207289887, 0.22)","('HHH_rd1_0329', 1.1098641495047397, 0.213)","('HHH_rd1_0276', 1.629627142456962, 0.212)","('HHH_rd1_0493', 1.7245425014875848, 0.193)","('HHH_rd1_0237', 1.045021176795195, 0.189)","('HHH_rd1_0777', 0.5082443640206129, 0.188)"
976,Rocklin,HHH_rd1_0756,HHH,1,1.8343330443580748,0.6279841596711644,1.2063488846869104,25.951,1.19,24.761,1.071131180417929,-0.17497482264326095,1.1212651565462413,1.0897678647119258,2.1444259207407845,-0.2473835203606974,2.1444259207407845,2.1444259207407845,"('HHH_rd1_0276', 1.629627142456962, 0.28)","('HHH_rd1_0288', 1.1925199114276972, 0.275)","('HHH_rd1_0408', 0.31412662869054186, 0.245)","('HHH_rd1_0517', 1.0912170224763615, 0.224)","('HHH_rd1_0714', 0.5886186526313667, 0.211)","('HHH_rd2_0192', 0.5809673108792521, 0.199)","('HHH_rd1_0494', 1.063805187048685, 0.184)","('HHH_rd1_0053', 0.8880159477326736, 0.183)","('HHH_rd1_0437', 1.0394337080171143, 0.18)","('HHH_rd1_0139', 1.960427025104437, 0.176)"
1770,Rocklin,HHH_rd1_0197,HHH,1,2.1686643678097792,0.9927658678283962,1.175898499981383,26.001,0.57,25.431,1.0501498767624462,-0.14055704662264842,1.0720004316958112,1.0563589095413972,2.1748149213861714,-0.16487465591781972,2.1748149213861714,2.1748149213861714,"('HHH_rd3_0198', 1.4100293740341103, 0.167)","('HHH_rd1_0584', 1.4942993556701292, 0.162)","('HHH_rd1_0191', 1.7185491990422057, 0.156)","('HHH_rd2_0205', 1.8763729217051928, 0.153)","('HHH_rd3_0058', 1.4440726826384611, 0.152)","('HHH_rd3_0121', 0.7872482191256513, 0.141)","('HHH_rd2_0010', 0.7458106979204887, 0.139)","('HHH_rd3_0188', 1.3409965253385758, 0.133)","('HHH_rd2_0241', 1.5591844888455972, 0.131)","('HHH_rd3_0088', 1.0053910928498069, 0.129)"
319,Rocklin,HHH_rd1_0558,HHH,1,1.4666568327618938,0.3198721258509615,1.1467847069109323,26.146,1.272,24.874,1.0361557905820291,-0.22209382987365447,1.0952158226830324,1.0589343416829884,1.9475507945139698,-0.2973904011945377,1.9475507945139698,1.9475507945139698,"('HHH_rd1_0480', 0.320459531255164, 0.304)","('HHH_rd1_0011', -0.5309233842080641, 0.299)","('HHH_rd1_0633', 0.1793026343322556, 0.298)","('HHH_rd1_0276', 1.629627142456962, 0.269)","('HHH_rd2_0192', 0.5809673108792521, 0.255)","('HHH_rd1_0687', 0.3064885858062397, 0.243)","('HHH_rd1_0231', 0.8908541893583404, 0.24)","('HHH_rd1_0695', 0.5719755679923844, 0.24)","('HHH_rd1_0632', 0.7736700348956516, 0.238)","('HHH_rd1_0719', -0.10795534177272148, 0.236)"
862,Rocklin,HHH_rd1_0886,HHH,1,1.868638008374765,0.689239157755804,1.179398850618961,26.208,1.205,25.003,1.0355487174783564,-0.16764934682083826,1.081713322218814,1.051300312424442,2.095919722517316,-0.23369169119146307,2.095919722517316,2.095919722517316,"('HHH_rd1_0587', 1.107738400239685, 0.277)","('HHH_rd1_0352', 1.5073928154017848, 0.256)","('HHH_rd1_0293', 1.2057099305446688, 0.205)","('HHH_rd1_0389', 1.5260892062642064, 0.186)","('HHH_rd1_0912', 0.7430720173599186, 0.183)","('HHH_rd1_0192', -0.35909761544178737, 0.171)","('HHH_rd1_0022', 1.308374387622805, 0.153)","('HHH_rd2_0142', 0.7533755117964842, 0.149)","('HHH_rd1_0716', 0.9355715194565366, 0.146)","('HHH_rd1_0602', 1.5108331793401846, 0.144)"
895,Rocklin,HHH_rd2_0222,HHH,1,1.6348405694385704,0.44617067621865525,1.1886698932199151,26.307,1.659,24.648,1.0350002340736077,-0.2217940215923933,1.1027942743176629,1.062156435059693,2.0328637120971216,-0.3256895928458441,2.0342220709485597,2.0342427638886873,"('HHH_rd1_0792', 0.3238026465245702, 0.226)","('HHH_rd1_0737', 0.2890709829982105, 0.198)","('HHH_rd1_0837', 1.4159364392630087, 0.196)","('HHH_rd1_0607', 0.10047064685650216, 0.183)","('HHH_rd1_0297', 0.5369167232989969, 0.161)","('HHH_rd1_0910', 0.12362823111337146, 0.152)","('HHH_rd1_0753', 0.5855346376819731, 0.147)","('HHH_rd1_0025', 2.0815831241836285, 0.146)","('HHH_rd1_0900', -0.33079464057682073, 0.143)","('HHH_rd1_0185', 0.7670320177531365, 0.137)"
312,Rocklin,HHH_rd3_0219,HHH,1,2.138242201770459,1.007928669916804,1.130313531853655,25.688,0.625,25.063,1.0297496961033437,-0.15167901738668946,1.0525652062952098,1.0374964392215806,2.1779441503237744,-0.1884050321563683,2.1779441503237744,2.1779441503237744,"('HHH_rd3_0006', 1.34466809660674, 0.307)","('HHH_rd2_0132', 1.7432745985584288, 0.262)","('HHH_rd3_0051', 1.5040077044644256, 0.224)","('HHH_rd3_0083', 1.270688603967385, 0.219)","('HHH_rd3_0091', 1.9331711679337504, 0.183)","('HHH_rd1_0157', 0.8525471950899474, 0.18)","('HHH_rd1_0187', 0.6114726614952231, 0.174)","('HHH_rd3_0236', 1.0954605959834058, 0.172)","('HHH_rd3_0099', 1.3798529700019058, 0.169)","('HHH_rd2_0094', 1.999872952165834, 0.158)"
786,Rocklin,HHH_rd3_0235,HHH,1,2.0450496988931075,0.9241971912804878,1.1208525076126197,26.255,0.448,25.807,1.0258585355008893,-0.10829576860272025,1.0433562622496089,1.0296769613570351,2.082834654050357,-0.1315256128092333,2.082834654050357,2.082834654050357,"('HHH_rd3_0062', 0.8983994046950887, 0.301)","('HHH_rd3_0202', 0.8944150505993932, 0.22)","('HHH_rd3_0248', 0.7113568001412799, 0.199)","('HHH_rd3_0067', 0.9677464837986436, 0.198)","('HHH_rd3_0233', 1.4433677944985688, 0.19)","('HHH_rd3_0055', 1.1492045465918648, 0.186)","('HHH_rd3_0117', 1.0761101931822716, 0.184)","('HHH_rd1_0121', 1.2215889321645832, 0.178)","('HHH_rd2_0035', 0.8134285513732458, 0.176)","('HHH_rd3_0189', 1.0486484543197938, 0.171)"
615,Rocklin,HHH_rd1_0071,HHH,1,2.0306506417505985,0.8840807945063381,1.1465698472442605,26.088,1.334,24.754,1.0251952961390907,-0.1522016862097008,1.073718158538993,1.0428796363271016,2.138744939403687,-0.21802219001329054,2.138744939403687,2.138744939403687,"('HHH_rd1_0214', 0.9191055308440692, 0.173)","('HHH_rd1_0574', 1.980366558574364, 0.164)","('HHH_rd1_0530', 1.2801613811196078, 0.162)","('HHH_rd1_0173', 0.9752751560025804, 0.159)","('HHH_rd1_0711', 1.306303594921505, 0.132)","('HHH_rd2_0172', 1.2873382193485037, 0.13)","('HHH_rd1_0942', 0.7235961079803672, 0.12)","('HHH_rd1_0163', 0.6808198421208533, 0.117)","('HHH_rd3_0142', 1.4824651126710782, 0.115)","('HHH_rd1_0221', 1.1979947136622688, 0.108)"
1486,Rocklin,HHH_rd3_0094,HHH,1,1.983986869575782,0.8808331227260126,1.1031537468497694,26.372,1.125,25.247,0.9972740435626577,-0.15896098473118128,1.042742814545364,1.0114859877012972,2.0022952670797043,-0.20970189948834528,2.0022952670797043,2.0022952670797043,"('HHH_rd3_0193', 1.5041378327786796, 0.32)","('HHH_rd3_0086', 1.0791183963809097, 0.311)","('HHH_rd3_0183', 0.7897680224932085, 0.3)","('HHH_rd3_0010', 0.187469024752478, 0.293)","('HHH_rd3_0116', 1.7544651387124213, 0.287)","('HHH_rd3_0206', 1.0518496204245218, 0.261)","('HHH_rd3_0001', 0.8342846618323747, 0.257)","('HHH_rd3_0203', 0.6978634720381534, 0.257)","('HHH_rd3_0157', 0.734272368873818, 0.248)","('HHH_rd3_0109', 0.8657673169211558, 0.23)"
